instance_id,text
la_dama_boba_s1516,"(Váyanse LAURENCIO, PEDRO y CLARA.)"
la_dama_boba_s1517,sola.
la_dama_boba_s1518,"¿Por qué de imposible trato, este mi público amor?"
la_dama_boba_s1519,"En llegándose a saber una voluntad, no hay cosa más triste y escandalosa para una honrada mujer."
la_dama_boba_s1520,"Lo que tiene de secreto, esto tiene amor de gusto."
la_dama_boba_s1521,"Entre  Harélo, aunque fuera justo poner mi enojo en efeto."
la_dama_boba_s1522,¿Vienes ya desenojado?
la_dama_boba_s1523,Por los que me lo han pedido.
la_dama_boba_s1524,Perdón mil veces te pido.
la_dama_boba_s1525,¿Y Laurencio?
la_dama_boba_s1526,Aquí ha jurado no entrar en la Corte más.
la_dama_boba_s1527,¿A dónde se fue?
la_dama_boba_s1528,A Toledo.
la_dama_boba_s1529,¡Bien hizo!
la_dama_boba_s1530,No tengas miedo que vuelva a Madrid jamás.
la_dama_boba_s1531,"Hija, pues simple naciste, y por milagros de amor dejaste el pasado error, ¿cómo el ingenio perdiste?"
la_dama_boba_s1532,"¿Qué quiere, padre?"
la_dama_boba_s1533,"A la fe, de bobos no hay que fiar."
la_dama_boba_s1534,Yo lo pienso remediar.
la_dama_boba_s1535,"¿Cómo, si el otro se fue?"
la_dama_boba_s1536,"Pues te engañan fácilmente los hombres, en viendo alguno, te has de esconder; que ninguno  te ha de ver eternamente."
la_dama_boba_s1537,"Pues, ¿dónde?"
la_dama_boba_s1538,En parte secreta.
la_dama_boba_s1539,"¿Será bien en un desván, donde los gatos están?"
la_dama_boba_s1540,¿Quieres tú que allí me meta?
la_dama_boba_s1541,"Adonde te diere gusto, como ninguno te vea."
la_dama_boba_s1542,"Pues, ¡alto!"
la_dama_boba_s1543,"En el desván sea; tú lo mandas, será justo."
la_dama_boba_s1544,Y advierte que lo has mandado.
la_dama_boba_s1545,¡Una y mil veces!
la_dama_boba_s1546,"Entren LISEO y  Si quise con tantas veras a Nise, mal puedo haberla olvidado."
la_dama_boba_s1547,Hombres vienen.
la_dama_boba_s1548,"Al desván, padre, yo voy a esconderme."
la_dama_boba_s1549,"Hija, Liseo no importa."
la_dama_boba_s1550,"Al desván, padre: hombres vienen."
la_dama_boba_s1551,"Pues, ¿no ves que son de casa?"
la_dama_boba_s1552,No yerra quien obedece.
la_dama_boba_s1553,"No me ha de ver hombre más, sino quien mi esposo fuere."
la_dama_boba_s1554,(Váyase FINEA.)
la_dama_boba_s1555,Tus disgustos he sabido.
la_dama_boba_s1556,Soy padre...
la_dama_boba_s1557,Remedio puedes poner en aquestas cosas.
la_dama_boba_s1558,"Ya le he puesto, con que dejen mi casa los que la inquietan."
la_dama_boba_s1559,"Pues, ¿de qué manera?"
la_dama_boba_s1560,Fuese Laurencio a Toledo ya.
la_dama_boba_s1561,¡Qué bien has hecho!
la_dama_boba_s1562,"¿Y tú crees  vivir aquí, sin casarte?"
la_dama_boba_s1563,Porque el mismo inconveniente se sigue de que aquí estés.
la_dama_boba_s1564,"Hoy hace, Liseo, dos meses que me traes en palabras."
la_dama_boba_s1565,¡Bien mi término agradeces!
la_dama_boba_s1566,"Vengo a casar con Finea, forzado de mis parientes, y hallo una simple mujer."
la_dama_boba_s1567,"¿Que la quiera, Otavio, quieres?"
la_dama_boba_s1568,Tienes razón.
la_dama_boba_s1569,¡Acabóse!
la_dama_boba_s1570,"Pero es limpia, hermosa, y tiene tanto doblón que podría doblar el mármol más fuerte."
la_dama_boba_s1571,¿Querías cuarenta mil ducados con una Fénix?
la_dama_boba_s1572,¿Es coja o manca Finea?
la_dama_boba_s1573,¿Es ciega?
la_dama_boba_s1574,"Y, cuando lo fuese, ¿hay falta en Naturaleza que con oro no se afeite?"
la_dama_boba_s1575,Dame a Nise.
la_dama_boba_s1576,"No ha dos horas que Miseno la promete a Düardo, en nombre mío; y, pues hablo claramente, hasta mañana a estas horas te doy para que lo pienses; porque, de no te casar, para que en tu vida entres por las puertas de mi casa que tan enfadada tienes."
la_dama_boba_s1577,Haz cuenta que eres poeta.
la_dama_boba_s1578,(Váyase OTAVIO.)
la_dama_boba_s1579,¿Qué te dice?
la_dama_boba_s1580,"Que te aprestes, y con Finea te cases; porque si veinte mereces, por que sufras una boba te añaden los otros veinte."
la_dama_boba_s1581,"Si te dejas de casar, te han de decir más de siete: «¡Miren la bobada!» Vamos; que mi temor se resuelve de no se casar a bobas."
la_dama_boba_s1582,"Que se casa me parece a bobas, quien sin dineros en tanta costa se mete."
la_dama_boba_s1583,(Váyanse.)
la_dama_boba_s1584,Entren FINEA y CLARA.
la_dama_boba_s1585,"Hasta agora, bien nos va."
la_dama_boba_s1586,No hayas miedo que se entienda.
la_dama_boba_s1587,"¡Oh, cuánto a mi amada prenda deben mis sentidos ya!"
la_dama_boba_s1588,¡Con la humildad que se pone en el desván...!
la_dama_boba_s1589,"No te espantes; que es propia casa de amantes, aunque Laurencio perdone."
la_dama_boba_s1590,¡Y quién no vive en desván de cuantos hoy han nacido!...
la_dama_boba_s1591,Algún humilde que ha sido  de los que en lo bajo están.
la_dama_boba_s1592,¡En el desván vive el hombre que se tiene por más sabio que Platón!
la_dama_boba_s1593,Hácele agravio; que fue divino su nombre.
la_dama_boba_s1594,"¡En el desván, el que anima a grandezas su desprecio!"
la_dama_boba_s1595,¡En el desván más de un necio que por discreto se estima!...
la_dama_boba_s1596,"¿Quieres que te diga yo cómo es falta natural de necios, no pensar mal de sí mismos?"
la_dama_boba_s1597,¿Cómo no?
la_dama_boba_s1598,"La confianza secreta  tanto el sentido les roba, que, cuando era yo muy boba, me tuve por muy discreta; y como es tan semejante el saber con la humildad, ya que tengo habilidad, me tengo por ignorante."
la_dama_boba_s1599,"¡En el desván vive bien un matador criminal, cuya muerte natural ninguno o pocos la ven!"
la_dama_boba_s1600,"¡En el desván, de mil modos, y sujeto a mil desgracias, aquel que diciendo gracias es desgraciado con todos!"
la_dama_boba_s1601,"¡En el desván, una dama que, creyendo a quien la inquieta, por una hora de discreta, pierde mil años de fama!"
la_dama_boba_s1602,"¡En el desván, un preciado de lindo, y es un caimán,  pero tiénele el desván, como el espejo, engañado!"
la_dama_boba_s1603,"¡En el desván, el que canta con voz de carro de bueyes, y el que viene de Muleyes y a los godos se levanta!"
la_dama_boba_s1604,"¡En el desván, el que escribe versos legos y donados, y el que, por vanos cuidados, sujeto a peligros vive!"
la_dama_boba_s1605,Finalmente...
la_dama_boba_s1606,Espera un poco; que viene mi padre aquí.
la_dama_boba_s1607,"MISENO, DUARDO,  ¿Eso le dijiste?"
la_dama_boba_s1608,Sí; que a tal furor me provoco.
la_dama_boba_s1609,"No ha de quedar, ¡vive el cielo!, en mi casa quien me enoje."
la_dama_boba_s1610,Y es justo que se despoje de tanto necio mozuelo.
la_dama_boba_s1611,"Pidióme graciosamente que con Nise le casase; díjele que no pensase en tal cosa eternamente, y así estoy determinado."
la_dama_boba_s1612,"Oíd, que está aquí Finea."
la_dama_boba_s1613,"Hija, escucha... Cuando vea, como me lo habéis mandado, que estáis solo."
la_dama_boba_s1614,"Espera un poco, que te he casado."
la_dama_boba_s1615,¡Que nombres casamiento donde hay hombres!...
la_dama_boba_s1616,"Luego, ¿tenéisme por loco?"
la_dama_boba_s1617,"No, padre; mas hay aquí hombres, y voyme al desván."
la_dama_boba_s1618,Aquí por tu bien están.
la_dama_boba_s1619,Vengo a que os sirváis de mí.
la_dama_boba_s1620,"¡Jesús, señor!"
la_dama_boba_s1621,¿No sabéis  lo que mi padre ha mandado?
la_dama_boba_s1622,Oye; que hemos concertado que os caséis.
la_dama_boba_s1623,¡Gracia tenéis!
la_dama_boba_s1624,No ha de haber hija obediente como yo.
la_dama_boba_s1625,Voyme al desván.
la_dama_boba_s1626,"Pues, ¿no es Feniso galán?"
la_dama_boba_s1627,"¡Al desván, señor pariente!"
la_dama_boba_s1628,(Váyase FINEA )    ¿Cómo vos le habéis mandado que de los hombres se esconda?
la_dama_boba_s1629,"No sé, por Dios, qué os responda."
la_dama_boba_s1630,"Con ella estoy enojado, o con mi contraria estrella."
la_dama_boba_s1631,Ya viene Liseo aquí.
la_dama_boba_s1632,Determinaos.
la_dama_boba_s1633,"Yo, por mí, ¿qué puedo decir sin ella?"
la_dama_boba_s1634,"NISE y  Ya que me parto de ti, sólo quiero que conozcas lo que pierdo por quererte."
la_dama_boba_s1635,"Conozco que tu persona merece ser estimada; y como mi padre agora venga bien en que seas mío, yo me doy por tuya toda; que en los agravios de amor es la venganza gloriosa."
la_dama_boba_s1636,"¡Ay, Nise!"
la_dama_boba_s1637,"¡Nunca te vieran mis ojos, pues fuiste sola de mayor incendio en mí que fue Elena para Troya!"
la_dama_boba_s1638,"Vine a casar con tu hermana, y, en viéndote, Nise hermosa,  mi libertad salteaste, del alma preciosa joya."
la_dama_boba_s1639,"Nunca más el oro pudo con su fuerza poderosa, que ha derribado montañas de costumbres generosas, humillar mis pensamientos a la bajeza que doran los resplandores, que a veces ciegan tan altas personas."
la_dama_boba_s1640,"Nise, ¡duélete de mí, ya que me voy!"
la_dama_boba_s1641,"Tiempla agora, bella Nise, tus desdenes; que se va amor por la posta a la casa del agravio."
la_dama_boba_s1642,"Turín, las lágrimas solas de un hombre han sido en el mundo veneno para nosotras."
la_dama_boba_s1643,"No han muerto tantas mujeres  de fuego, hierro y ponzoña, como de lágrimas vuestras."
la_dama_boba_s1644,Pues mira un hombre que llora.
la_dama_boba_s1645,¿Eres tú bárbara tigre?
la_dama_boba_s1646,¿Eres pantera?
la_dama_boba_s1647,¿Eres onza?
la_dama_boba_s1648,¿Eres duende?
la_dama_boba_s1649,¿Eres lechuza?
la_dama_boba_s1650,¿Eres Circe?
la_dama_boba_s1651,¿Eres Pandorga?
la_dama_boba_s1652,"¿Cuál de aquestas cosas eres, que no estoy bien en historias?"
la_dama_boba_s1653,¿No basta decir que estoy rendida?
la_dama_boba_s1654,(Entre CELIA.)
la_dama_boba_s1655,"Escucha, señora... ¿Eres Celia?"
la_dama_boba_s1656,Sí.
la_dama_boba_s1657,"¿Qué quieres,  que ya todos se alborotan de verte venir turbada?"
la_dama_boba_s1658,"Hija, ¿qué es esto?"
la_dama_boba_s1659,Una cosa que os ha de poner cuidado.
la_dama_boba_s1660,¿Cuidado?
la_dama_boba_s1661,"Yo vi que agora llevaba Clara un tabaque con dos perdices, dos lonjas, dos gazapos, pan, toallas, cuchillo, salero y bota."
la_dama_boba_s1662,"Seguíla, y vi que al desván caminaba... Celia loca, para la boba sería."
la_dama_boba_s1663,¡Qué bien que comen las bobas!
la_dama_boba_s1664,"Ha dado en irse al desván, porque hoy le dije a la tonta que, para que no la engañen, en viendo un hombre, se esconda."
la_dama_boba_s1665,"Eso fuera, a no haber sido para saberlo, curiosa."
la_dama_boba_s1666,"Subí tras ella, y cerró la puerta..."
la_dama_boba_s1667,"Pues bien, ¿qué importa?"
la_dama_boba_s1668,"¿No importa, si en aquel suelo, como si fuera una alfombra de las que la primavera en prados fértiles borda, tendió unos blancos manteles, a quien hicieron corona dos hombres, ella y Finea?"
la_dama_boba_s1669,¿Hombres?
la_dama_boba_s1670,¡Buena va mi honra!
la_dama_boba_s1671,¿Conocístelos?
la_dama_boba_s1672,No pude.
la_dama_boba_s1673,"Mira bien si se te antoja, Celia."
la_dama_boba_s1674,"No será Laurencio, que está en Toledo."
la_dama_boba_s1675,Reporta el enojo.
la_dama_boba_s1676,Yo y Feniso subiremos.
la_dama_boba_s1677,¡Reconozcan la casa que han afrentado!
la_dama_boba_s1678,(Váyase OTAVIO.)
la_dama_boba_s1679,No suceda alguna cosa.
la_dama_boba_s1680,No hará; que es cuerdo mi padre.
la_dama_boba_s1681,Cierto que es divina joya el entendimiento.
la_dama_boba_s1682,"Siempre yerra, Düardo, el que ignora."
la_dama_boba_s1683,"Desto os podéis alabar, Nise, pues en toda Europa no tiene igual vuestro ingenio."
la_dama_boba_s1684,Con su hermosura conforma.
la_dama_boba_s1685,"Salga, con la espada desnuda, OTAVIO siguiendo a FINEA, CLARA y  ¡Mil vidas he de quitar a quien el honor me roba!"
la_dama_boba_s1686,"¡Detened la espada, Otavio!"
la_dama_boba_s1687,"Yo soy, que estoy con mi esposa."
la_dama_boba_s1688,¿Es Laurencio?
la_dama_boba_s1689,¿No lo veis?
la_dama_boba_s1690,"¿Quién pudiera ser agora, sino Laurencio, mi infamia?"
la_dama_boba_s1691,"Pues, padre, ¿de qué se enoja?"
la_dama_boba_s1692,¡Oh infame!
la_dama_boba_s1693,¿No me dijiste que el dueño de mi deshonra  estaba en Toledo?
la_dama_boba_s1694,"Padre, si aqueste desván se nombra «Toledo», verdad le dije."
la_dama_boba_s1695,"Alto está, pero no importa; que más lo estaba el Alcázar y la Puente de Segovia, y hubo Juanelos que a él subieron agua sin sogas."
la_dama_boba_s1696,"¿Él, no me mandó esconder?"
la_dama_boba_s1697,Pues suya es la culpa toda.
la_dama_boba_s1698,"Sola en un desván, ¡mal año!"
la_dama_boba_s1699,Ya sabe que soy medrosa... ¡Cortaréle aquella lengua!
la_dama_boba_s1700,¡Rasgaréle aquella boca!
la_dama_boba_s1701,Este es caso sin remedio.
la_dama_boba_s1702,¿Y la Clara socarrona que llevaba los gazapos?
la_dama_boba_s1703,Mandómelo mi señora.
la_dama_boba_s1704,"Otavio, vos sois discreto: ya sabéis que tanto monta cortar como desatar."
la_dama_boba_s1705,¿Cuál me aconsejáis que escoja?
la_dama_boba_s1706,Desatar.
la_dama_boba_s1707,"Señor Feniso, si la voluntad es obra, recibid la voluntad."
la_dama_boba_s1708,"Y vos, Düardo, la propia; que Finea se ha casado, y Nise, en fin, se conforma con Liseo, que me ha dicho que la quiere y que la adora."
la_dama_boba_s1709,"Si fue, señor, su ventura, ¡paciencia!"
la_dama_boba_s1710,Que el premio gozan  de sus justas esperanzas.
la_dama_boba_s1711,Todo corre viento en popa.
la_dama_boba_s1712,¿Daré a Finea la mano?
la_dama_boba_s1713,"OCTAVIO Dádsela, boba ingeniosa."
la_dama_boba_s1714,¿Y yo a Nise?
la_dama_boba_s1715,OCTAVIO Vos también.
la_dama_boba_s1716,"Bien merezco esta vitoria, pues le he dado entendimiento, si ella me da la memoria de cuarenta mil ducados."
la_dama_boba_s1717,"Y Pedro, ¿no es bien que coma algún güeso, como perro, de la mesa de estas bodas?"
la_dama_boba_s1718,Clara es tuya.
la_dama_boba_s1719,"Y yo, ¿nací donde a los que nacen lloran, y ríen a los que mueren?"
la_dama_boba_s1720,"Celia, que fue tu devota, será tu esposa, Turín."
la_dama_boba_s1721,Mi bota será y mi novia.
la_dama_boba_s1722,Vos y yo sólo faltamos.
la_dama_boba_s1723,Dad acá esa mano hermosa.
la_dama_boba_s1724,"Al senado la pedid, si nuestras faltas perdona; que aquí, para los discretos, da fin La comedia boba."
